Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Allview Soul X7 Pro,ALLVIEW,121253,13,"2020, May 26",161.9 x 76.8 x 8.3 mm (6.37 x 3.02 x 0.33 in),193 g (6.81 oz),"6.53 inches, 104.7 cm2 (~84.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"13 MP, f/1.8, (wide), 1/3.1"", 1.12µm, PDAF
8 MP, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, (wide), 1/3.06"" 1.0µm","5.1, A2DP, LE","Li-Po 4000 mAh, non-removable",About 230 EUR
Allview Soul X7 Style,ALLVIEW,44191,5,"2020, May 26",157.6 x 75.2 x 8.3 mm (6.20 x 2.96 x 0.33 in),184.7 g (6.53 oz),"6.21 inches, 96.3 cm2 (~81.2% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"13 MP, f/2.2, AF
0.3 MP, (depth)",5 MP,"4.0, A2DP",Li-Po 3400 mAh battery,About 130 EUR
Allview V4 Viper Pro,ALLVIEW,73815,6,"2020, January",171 x 82 x 8.8 mm (6.73 x 3.23 x 0.35 in),191.6 g (6.77 oz),"6.8 inches, 115.4 cm2 (~82.3% screen-to-body ratio)","640 x 1352 pixels, 19:9 ratio (~220 ppi density)",microSDXC (uses shared SIM slot),32GB 2GB RAM,"13 MP, AF
0.3 MP, (depth)",8 MP,"4.0, A2DP","Li-Po 3500 mAh, non-removable",About 170 EUR
Allview V4 Viper,ALLVIEW,41877,3,"2019, September",145.8 x 70.9 x 8.5 mm (5.74 x 2.79 x 0.33 in),138 g (4.87 oz),"5.7 inches, 81.1 cm2 (~78.4% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~295 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"8 MP, AF
0.3 MP, (depth)",5 MP,"4.1, A2DP, LE","Li-Po 2700 mAh, non-removable",About 100 EUR
Allview Soul X6 Mini,ALLVIEW,47108,4,"2019, May",158.3 x 76.4 x 8.3 mm (6.23 x 3.01 x 0.33 in),175.7 g (6.21 oz),"6.2 inches, 95.9 cm2 (~79.3% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, AF
2 MP, (depth)",13 MP,"4.1, A2DP, LE","Li-Po 4000 mAh, non-removable",
Allview Soul X6 Xtreme,ALLVIEW,107070,20,"2019, April",157 x 74.3 x 8.9 mm (6.18 x 2.93 x 0.35 in),176.6 g (6.24 oz),"6.39 inches, 100.2 cm2 (~85.9% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"16 MP, f/1.8, PDAF
5 MP, f/2.4, (depth)",Motorized pop-up 8 MP,"4.2, A2DP, LE","Li-Po 3450 mAh, non-removable",About 360 EUR
Allview P10 Pro,ALLVIEW,65147,1,"2019, April",161.5 x 76.5 x 8.8 mm (6.36 x 3.01 x 0.35 in),182 g (6.42 oz),"5.99 inches, 92.6 cm2 (~74.9% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~269 ppi density)",microSDXC,32GB 3GB RAM,"13 MP, AF
QVGA",8 MP,"4.2, A2DP, LE",Li-Po 3000 mAh battery,
Allview P10 Max,ALLVIEW,36366,2,"2019, April",160.7 x 77.7 x 8.3 mm (6.33 x 3.06 x 0.33 in),172 g (6.07 oz),"5.99 inches, 92.6 cm2 (~74.2% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~179 ppi density)",microSDXC,8GB 1GB RAM,"13 MP, AF",13 MP,"4.0, A2DP, LE",Li-Po 3200 mAh battery,
Allview P10 Mini,ALLVIEW,32046,0,"2019, April",144.2 x 72 x 9.9 mm (5.68 x 2.83 x 0.39 in),152.6 g (5.40 oz),"5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",2 MP,"4.2, A2DP, LE",Li-Po 2400 mAh battery,
Allview P10 Life,ALLVIEW,33520,3,"2019, January",149.4 x 71.9 x 9.4 mm (5.88 x 2.83 x 0.37 in),177.6 g (6.28 oz),"5.34 inches, 73.6 cm2 (~68.5% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~201 ppi density)",microSDXC,16GB 2GB RAM,"8 MP, AF",5 MP,"4.2, A2DP, LE",Li-Po 2500 mAh battery,
Allview A10 Lite 2019,ALLVIEW,51019,2,"2018, October",145.5 x 71.8 x 9.9 mm (5.73 x 2.83 x 0.39 in),152 g (5.36 oz),"5.34 inches, 73.6 cm2 (~70.4% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~201 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP, LE",Li-Ion 2150 mAh battery,
Allview A10 Plus,ALLVIEW,64041,1,"2018, November",151 x 71.8 x 9.6 mm (5.94 x 2.83 x 0.38 in),150 g (5.29 oz),"5.34 inches, 73.6 cm2 (~67.9% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~201 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP, LE",Li-Ion 2200 mAh battery,
Allview Soul X5 Style,ALLVIEW,54673,4,"2018, November",157.2 x 76.3 x 8.1 mm (6.19 x 3.00 x 0.32 in),168 g (5.93 oz),"6.2 inches, 96.7 cm2 (~80.7% screen-to-body ratio)",720 x 1500 pixels (~268 ppi density),microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, AF
2 MP, (depth)","8 MP, f/2.2","5.0, A2DP, LE","Li-Po 4000 mAh, non-removable",About 220 EUR
Allview Soul X5 Mini,ALLVIEW,38408,1,"2018, August",149.4 x 70.2 x 8.8 mm (5.88 x 2.76 x 0.35 in),156 g (5.50 oz),"5.67 inches, 81.0 cm2 (~77.2% screen-to-body ratio)",720 x 1498 pixels (~293 ppi density),microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, AF
0.3 MP, (depth)",5 MP,"4.2, A2DP, LE","Li-Po 3050 mAh, non-removable",
Allview P10 Style,ALLVIEW,34014,1,"2018, October",145.8 x 70 x 8.8 mm (5.74 x 2.76 x 0.35 in),140 g (4.94 oz),"5.34 inches, 73.6 cm2 (~72.1% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~201 ppi density)",microSDXC (uses shared SIM slot),8GB 1GB RAM,"8 MP, AF",8 MP,"4.2, A2DP, LE","Li-Po 2300 mAh, non-removable",
Allview X5 Soul,ALLVIEW,57855,5,"2018, August",149 x 72 x 7.9 mm (5.87 x 2.83 x 0.31 in),185 g (6.53 oz),"5.86 inches, 85.7 cm2 (~79.9% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~287 ppi density)",microSDXC (uses shared SIM slot),32GB 4GB RAM,"16 MP, f/2.0, PDAF
5 MP, f/2.4, (depth)","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","4.2, A2DP, LE","Li-Po 3000 mAh, non-removable",
Allview Soul X5 Pro,ALLVIEW,111210,7,"2018, June",155 x 75.5 x 7.9 mm (6.10 x 2.97 x 0.31 in),210 g (7.41 oz),"6.2 inches, 96.9 cm2 (~82.8% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",microSDXC (uses shared SIM slot),32GB 4GB RAM,"16 MP, f/2.0, PDAF
5 MP, f/2.4, (depth)","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","4.2, A2DP, LE","Li-Po 3000 mAh, non-removable",About 330 EUR
Allview P8 Pro,ALLVIEW,68506,4,"2018, January",153 x 75.2 x 8 mm (6.02 x 2.96 x 0.31 in),186.5 g (6.60 oz),"5.5 inches, 83.4 cm2 (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, AF",8 MP,"4.2, A2DP, LE","Li-Po 3000 mAh, non-removable",
Allview X4 Soul Infinity Plus,ALLVIEW,80288,9,"2017, September",158.7 x 75.2 x 8 mm (6.25 x 2.96 x 0.31 in),156 g (5.50 oz),"6.0 inches, 92.9 cm2 (~77.8% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",microSDXC (uses shared SIM slot),64GB 6GB RAM,"13 MP, 1/3.1"", 1.12µm, PDAF
5 MP, f/2.4, (depth)",13 MP,"4.0, A2DP, EDR, LE","Li-Po 3050 mAh, non-removable",About 450 EUR
Allview X4 Soul Infinity L,ALLVIEW,43203,0,"2017, September",152 x 72.6 x 8.5 mm (5.98 x 2.86 x 0.33 in),155 g (5.47 oz),"5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP, EDR","Li-Po 3000 mAh, non-removable",
Allview X4 Soul Infinity N,ALLVIEW,43395,3,"2017, September",152 x 72.6 x 8.5 mm (5.98 x 2.86 x 0.33 in),155 g (5.47 oz),"5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),32GB 4GB RAM,"16 MP, PDAF",8 MP,"4.0, A2DP, EDR","Li-Po 3000 mAh, non-removable",
Allview X4 Soul Infinity S,ALLVIEW,42762,1,"2017, September",152 x 72.6 x 8.5 mm (5.98 x 2.86 x 0.33 in),155 g (5.47 oz),"5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),16GB 3GB RAM,"13 MP, PDAF",8 MP,"4.0, A2DP, EDR","Li-Po 3000 mAh, non-removable",
Allview X4 Soul Infinity Z,ALLVIEW,43251,1,"2017, September",152 x 72.6 x 8.5 mm (5.98 x 2.86 x 0.33 in),155 g (5.47 oz),"5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),32GB 4GB RAM,"13 MP, PDAF
5 MP, f/2.4, (depth)",8 MP,"4.0, A2DP, EDR","Li-Po 3000 mAh, non-removable",
Allview X4 Soul Vision,ALLVIEW,52162,1,"2017, September",153.1 x 75.6 x 10.3 mm (6.03 x 2.98 x 0.41 in),202 g (7.13 oz),"5.5 inches, 83.4 cm2 (~72.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, 1/3.1"", 1.12µm, PDAF",8 MP,"4.0, A2DP, EDR, LE","Li-Po 4000 mAh, non-removable",
Allview V3 Viper,ALLVIEW,56829,3,"2018, January",148.3 x 71.8 x 8.1 mm (5.84 x 2.83 x 0.32 in),143.6 g (5.08 oz),"5.5 inches, 78.1 cm2 (~73.3% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, AF",13 MP,"4.2, A2DP, LE","Li-Po 3000 mAh, non-removable",About 220 EUR
Allview X4 Soul Mini S,ALLVIEW,47586,0,"2017, June. Released 2017, June",142 x 72 x 8.4 mm (5.59 x 2.83 x 0.33 in),145 g (5.11 oz),"5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),16GB 1GB RAM,"8 MP, AF",8 MP,"4.0, A2DP, EDR","Li-Po 2500 mAh, non-removable",About 150 EUR
Allview X4 Xtreme,ALLVIEW,65062,9,"2017, June. Released 2017, June",166.4 x 83.3 x 9.1 mm (6.55 x 3.28 x 0.36 in),226.9 g (8.01 oz),"6.0 inches, 99.2 cm2 (~71.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"13 MP, PDAF
5 MP, f/2.4, (depth)","20 MP, f/2.0, (wide)","4.0, A2DP, EDR","Li-Po 4550 mAh, non-removable",
Allview P9 Energy Lite (2017),ALLVIEW,77765,1,"2017, June. Released 2017, June",148.7 x 72.4 x 9.1 mm (5.85 x 2.85 x 0.36 in),161 g (5.68 oz),"5.2 inches, 74.5 cm2 (~69.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, AF",8 MP,"4.0, A2DP, EDR","Li-Po 4000 mAh, non-removable",
Allview X4 Soul Lite,ALLVIEW,50140,1,"2017, June. Released 2017, June",155.4 x 75.9 x 7.8 mm (6.12 x 2.99 x 0.31 in),150.4 g (5.29 oz),"5.5 inches, 83.4 cm2 (~70.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),"16GB 3GB RAM, 32GB 4GB RAM","13 MP, 1/3.1"", 1.12µm, PDAF
2 MP, (depth)",8 MP,"4.0, A2DP, EDR, LE","Li-Po 3000 mAh, non-removable",
Allview X4 Soul Mini,ALLVIEW,67607,1,"2017, April. Released 2017, March",143.5 x 73.9 x 7.7 mm (5.65 x 2.91 x 0.30 in),144 g (5.08 oz),"5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 16GB 3GB RAM","13 MP, 1/3.1"", 1.12µm, PDAF",8 MP,"4.0, A2DP, EDR","Li-Po 2500 mAh, non-removable",
Allview X4 Soul Style,ALLVIEW,58953,2,"2017, March. Released 2017, March",156.5 x 74.5 x 8.3 mm (6.16 x 2.93 x 0.33 in),181 g (6.38 oz),"5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"13 MP, 1/3.1"", 1.12µm, PDAF","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","4.0, A2DP, EDR, LE","Li-Po 4010 mAh, non-removable",
Allview P6 Energy Mini,ALLVIEW,45304,0,"2017, March. Released 2017, March",143 x 72.4 x 10.3 mm (5.63 x 2.85 x 0.41 in),175 g (6.17 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,8GB 1GB RAM,5 MP,2 MP,"4.0, A2DP, EDR",Li-Ion 2950 mAh battery,
Allview X4 Soul,ALLVIEW,116229,16,"2017, February. Released 2017, February",154.2 x 76.4 x 7.4 mm (6.07 x 3.01 x 0.29 in),167.5 g (5.93 oz),"5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"13 MP, 1/3.1"", 1.12µm, PDAF
5 MP, f/2.4, (depth)",13 MP,"4.0, A2DP, EDR, LE","Li-Po 3000 mAh, non-removable",About 420 EUR
Allview V2 Viper Xe,ALLVIEW,60793,2,"2016, October. Released 2016, October",154.4 x 76.6 x 9.2 mm (6.08 x 3.02 x 0.36 in),178 g (6.28 oz),"5.5 inches, 83.4 cm2 (~70.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC,16GB 3GB RAM,"13 MP, PDAF",8 MP,"4.0, A2DP, EDR","Li-Po 3150 mAh, non-removable",
Allview V2 Viper S,ALLVIEW,68383,3,"2016, October. Released 2016, October",146 x 74.5 x 8.2 mm (5.75 x 2.93 x 0.32 in),141.6 g (5.01 oz),"5.5 inches, 83.4 cm2 (~76.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC,32GB 3GB RAM,"16 MP, f/2.0, PDAF",5 MP,"4.0, A2DP, EDR","Li-Po 3000 mAh, removable",
Allview P9 Energy mini,ALLVIEW,68776,2,"2016, September. Released 2016, September",144 x 71 x 9.9 mm (5.67 x 2.80 x 0.39 in),181 g (6.38 oz),"5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,16GB 3GB RAM,"13 MP, PDAF",5 MP,"4.0, A2DP, EDR","Li-Ion 4000 mAh, removable",
Allview P9 Energy Lite,ALLVIEW,62118,4,"2016, September. Released 2016, September",149 x 73.2 x 8.2 mm (5.87 x 2.88 x 0.32 in),174 g (6.14 oz),"5.3 inches, 77.4 cm2 (~71.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~277 ppi density)",microSDXC,32GB 3GB RAM,"13 MP, PDAF",5 MP,"4.0, A2DP, EDR","Li-Po 4000 mAh, non-removable",
Allview P9 Energy,ALLVIEW,98827,16,"2016, September. Released 2016, September",152.3 x 75.3 x 8.2 mm (6.00 x 2.96 x 0.32 in),183 g (6.46 oz),"5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC,64GB 4GB RAM,"13 MP, PDAF",8 MP,"4.0, A2DP, EDR","Li-Po 5000 mAh, non-removable",
Allview P7 Pro,ALLVIEW,92929,3,"2016, September. Released 2016, September",144 x 72 x 9 mm (5.67 x 2.83 x 0.35 in),165 g (5.82 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC,16GB 2GB RAM,"8 MP, PDAF",5 MP,"4.0, A2DP, EDR","Li-Ion 2300 mAh, removable",
Allview X3 Soul Style,ALLVIEW,74334,7,"2016, June. Released 2016, June",154.5 x 75.6 x 8.2 mm (6.08 x 2.98 x 0.32 in),162.2 g (5.71 oz),"5.5 inches, 83.4 cm2 (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, PDAF",8 MP,"4.0, A2DP, EDR","Li-Po 3150 mAh, non-removable",
Allview X3 Soul Plus,ALLVIEW,64005,5,"2016, July. Released 2016, July",153 x 75.3 x 7.6 mm (6.02 x 2.96 x 0.30 in),175 g (6.17 oz),"5.5 inches, 83.4 cm2 (~72.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),32GB 4GB RAM,"13 MP, f/2.0, PDAF, Laser AF",8 MP,"4.0, A2DP, EDR","Li-Po 3130 mAh, non-removable",
Allview X3 Soul Lite,ALLVIEW,67318,6,"2016, June. Released 2016, June",145.3 x 70.6 x 8.5 mm (5.72 x 2.78 x 0.33 in),142.7 g (5.04 oz),"5.0 inches, 68.9 cm2 (~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),16GB 3GB RAM,"13 MP, PDAF",5 MP,"4.0, A2DP, EDR","Li-Po 2400 mAh, removable",
Allview P6 Energy Lite,ALLVIEW,56368,1,"2016, June. Released 2016, June",140.8 x 72 x 9.6 mm (5.54 x 2.83 x 0.38 in),175 g (6.17 oz),"5.0 inches, 68.9 cm2 (~68.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Po 4000 mAh, non-removable",
Allview V2 Viper i4G,ALLVIEW,53370,2,"2016, April. Released 2016, April",143.5 x 72 x 8.3 mm (5.65 x 2.83 x 0.33 in),144.5 g (5.11 oz),"5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,16GB 2GB RAM,"8 MP, AF",5 MP,"4.0, A2DP, EDR","Li-Ion 2300 mAh, removable",
Allview V2 Viper e,ALLVIEW,40668,0,"2016, April. Released 2016, April",132 x 66 x 9.1 mm (5.20 x 2.60 x 0.36 in),133.2 g (4.69 oz),"4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDXC,8GB 1GB RAM,"5 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Ion 1850 mAh, removable",
Allview P6 Lite,ALLVIEW,73882,1,"2016, March. Released 2016, March",145 x 72 x 9.7 mm (5.71 x 2.83 x 0.38 in),138 g (4.87 oz),"5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Po 2300 mAh, removable",
