Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
ZTE nubia Red Magic 8 Pro+,ZTE,42505,40,"2022, December 26",164 x 76.4 x 8.9 mm (6.46 x 3.01 x 0.35 in),230 g (8.11 oz),"6.8 inches, 111.6 cm2 (~89.1% screen-to-body ratio)","1116 x 2480 pixels, 20:9 ratio (~400 ppi density)",No,"256GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.8, (wide), 1/1.57"", 1.0µm, PDAF
8 MP, f/2.2, 120˚, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)","16 MP, (wide), under display","5.3, A2DP, LE","Li-Po 5000 mAh, non-removable",About 700 EUR
ZTE nubia Red Magic 8 Pro,ZTE,117515,99,"2022, December 26",164 x 76.4 x 8.9 mm (6.46 x 3.01 x 0.35 in),228 g (8.04 oz),"6.8 inches, 111.6 cm2 (~89.1% screen-to-body ratio)","1116 x 2480 pixels, 20:9 ratio (~400 ppi density)",No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","50 MP, f/1.8, (wide), 1/1.57"", 1.0µm, PDAF
8 MP, f/2.2, 120˚, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)","16 MP, (wide), under display","5.3, A2DP, LE","Li-Po 6000 mAh, non-removable",About 550 EUR
ZTE nubia Z50,ZTE,60936,61,"2022, December 19",162.9 x 72.9 x 8.5 mm or 8.7 mm,197 g or 199 g (6.95 oz),"6.67 inches, 107.4 cm2 (~90.4% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM, 1TB 16GB RAM","64 MP, f/1.6, 35mm (standard), 1/1.7"", PDAF, OIS
50 MP, f/2.2, 14mm, 116˚ (ultrawide), AF","16 MP, (wide)","5.3, A2DP, LE","Li-Po 5000 mAh, non-removable",About 400 EUR
ZTE Blade V41 Vita,ZTE,24433,9,"2022, December 07",-,-,"6.6 inches, 104.9 cm2","1080 x 2408 pixels, 20:9 ratio (~400 ppi density)",microSDXC (dedicated slot),128GB 6GB RAM,"50 MP, f/1.8, (wide), PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","8 MP, (wide)","5.0, A2DP, LE","Li-Po 4500 mAh, non-removable",About 300 EUR
ZTE Voyage 40 Pro+,ZTE,50839,17,"2022, November 29",163.5 x 75.8 x 7.6 mm (6.44 x 2.98 x 0.30 in),192.5 g (6.81 oz),"6.67 inches, 107.4 cm2 (~86.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",microSDXC,256GB 8GB RAM,"64 MP, f/1.8, (wide), PDAF
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.0, (wide)","5.1, A2DP, LE","Li-Po 4510 mAh, non-removable",About 300 EUR
ZTE Axon 40 Ultra Space Edition,ZTE,121329,91,"2022, November 29",163.3 x 73.6 x 8.4 mm (6.43 x 2.90 x 0.33 in),204 g (7.20 oz),"6.8 inches, 111.6 cm2 (~92.9% screen-to-body ratio)","1116 x 2480 pixels, 20:9 ratio (~400 ppi density)",No,"512GB 12GB RAM, 1TB 18GB RAM","64 MP, f/1.6, 35mm (standard), 1/1.7"", PDAF, Laser AF, OIS
64 MP, f/3.5, 91mm (periscope telephoto), 1/2"", PDAF, OIS, 3.5x optical zoom (vs. 26mm cam)
64 MP, f/2.4, 16mm, 112˚ (ultrawide), 1/1.7"", PDAF","16 MP, f/2.0, 26mm (wide), 1/2.8"", 1.22µm, under display","5.2, A2DP, LE","Li-Po 5000 mAh, non-removable",About 800 EUR
ZTE Axon 40 SE,ZTE,53508,11,"2022, October 20",163.5 x 75.8 x 7.6 mm (6.44 x 2.98 x 0.30 in),182 g (6.42 oz),"6.67 inches, 107.4 cm2 (~86.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",microSDXC (dedicated slot),128GB 4GB RAM,"50 MP, f/1.8, 26mm (wide), PDAF
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","8 MP, f/2.0, (wide)","5.0, A2DP, LE","Li-Ion 4500 mAh, non-removable",About 300 EUR
ZTE Blade V40s,ZTE,32520,5,"2022, October 04",163.5 x 75.8 x 7.6 mm (6.44 x 2.98 x 0.30 in),184 g (6.49 oz),"6.67 inches, 107.4 cm2 (~86.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",microSDXC (dedicated slot),128GB 6GB RAM,"50 MP, f/1.8, 26mm (wide), PDAF
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","8 MP, f/2.0, (wide)","5.0, A2DP, LE","Li-Ion 4500 mAh, non-removable",About 170 EUR
ZTE Axon 30S,ZTE,49222,32,"2022, September 26",170.2 x 77.8 x 7.8 mm (6.70 x 3.06 x 0.31 in),189 g (6.67 oz),"6.92 inches, 107.0 cm2 (~80.8% screen-to-body ratio)",1080 x 2460 pixels (~400 ppi density),microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 25mm (wide), 1/1.73"", 0.8µm, PDAF
8 MP, f/2.2, 120˚, 16mm (ultrawide)
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.5, (wide), under display","5.1, A2DP, LE","Li-Ion 4200 mAh, non-removable",About 250 EUR
ZTE nubia Z40S Pro,ZTE,197529,116,"2022, July 20",161.3 x 74 x 8.1 mm (6.35 x 2.91 x 0.32 in),205 g (7.23 oz),"6.67 inches, 107.4 cm2 (~90.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM, 1TB 18GB RAM","64 MP, f/1.6, 35mm (standard), 1/1.7"", PDAF, OIS
8 MP, f/3.4, 125mm (periscope telephoto), 1/4.0"", PDAF, OIS, 5x optical zoom
50 MP, f/2.2, 14mm, 116˚ (ultrawide), AF","16 MP, f/2.5, (wide)","5.2, A2DP, LE","Li-Po 5000 mAh (regular version)/ 4600 mAh (120W version), non-removable",About 490 EUR
ZTE nubia Red Magic 7S Pro,ZTE,370164,144,"2022, July 11",166.3 x 77.1 x 10 mm (6.55 x 3.04 x 0.39 in),235 g (8.29 oz),"6.8 inches, 111.6 cm2 (~87.1% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~387 ppi density)",No,"256GB 12GB RAM, 512GB 16GB RAM, 512GB 18GB RAM, 1TB 18GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.2, 120˚, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)","16 MP, (wide), under display","5.2, A2DP, aptX, LE","Li-Po 5000 mAh, non-removable",About 780 EUR
ZTE nubia Red Magic 7S,ZTE,72428,34,"2022, July 11",170.6 x 78.3 x 9.5 mm (6.72 x 3.08 x 0.37 in),215 g (7.58 oz),"6.8 inches, 111.6 cm2 (~83.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~387 ppi density)",No,"128GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM, 512GB 16GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.0, 120˚, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)","8 MP, f/2.0, (wide), 1/4.0"", 1.12µm","5.2, A2DP, aptX, LE","Li-Po 4500 mAh, non-removable",About 590 EUR
ZTE V40 Pro,ZTE,43067,11,"2022, March 01",163.9 x 76.2 x 8.3 mm (6.45 x 3.00 x 0.33 in),190 g (6.70 oz),"6.67 inches, 107.4 cm2 (~86.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",No,128GB 6GB RAM,"64 MP, (wide), PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)",16 MP,Yes,"Li-Po 5100 mAh, non-removable",About 350 EUR
ZTE Blade A72 5G,ZTE,16296,1,"2022, June 10",164 x 75.5 x 9.2 mm (6.46 x 2.97 x 0.36 in),211 g (7.44 oz),"6.52 inches, 102.6 cm2 (~82.9% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","13 MP, f/1.8, (wide), AF
2 MP (macro)
2 MP (depth)",5 MP,Yes,"Li-Ion 4000 mAh, non-removable",€ 145.00
ZTE Blade A72,ZTE,52135,4,"2022, June 10",168 x 77.5 x 9.4 mm (6.61 x 3.05 x 0.37 in),214 g (7.55 oz),"6.75 inches, 110.0 cm2 (~84.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~390 ppi density)",microSDXC,"64GB 3GB RAM, 128GB 3GB RAM","13 MP, AF
2 MP (macro)
2 MP (depth)",5 MP,Yes,"Li-Ion 6000 mAh, non-removable",About 110 EUR
ZTE Blade A52 Lite,ZTE,6553,0,"2022, August 20",164.8 x 75.9 x 8.6 mm (6.49 x 2.99 x 0.34 in),188 g (6.63 oz),"6.52 inches, 102.6 cm2 (~82.1% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC,32GB 2GB RAM,"13 MP, AF",5 MP,Yes,"Li-Ion 4000 mAh, non-removable",
ZTE Blade A52,ZTE,30712,2,"2022, June 10",168 x 77.5 x 9.4 mm (6.61 x 3.05 x 0.37 in),214 g (7.55 oz),"6.52 inches, 102.6 cm2 (~78.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC,"32GB 2GB RAM, 64GB 2GB RAM","13 MP, AF
2 MP (macro)
2 MP (depth)",5 MP,Yes,"Li-Ion 5000 mAh, non-removable",About 90 EUR
ZTE Axon 40 Pro,ZTE,137315,42,"2022, May 09",162.9 x 72.9 x 8.7 mm (6.41 x 2.87 x 0.34 in),199 g (7.02 oz),"6.67 inches, 107.4 cm2 (~90.4% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","108 MP, f/1.9, (wide), 1/1.52"", PDAF
8 MP, f/2.2, 16mm, 120˚ (ultrawide)
2 MP, f/2.4 (macro)
2 MP, f/2.4 (depth)","16 MP, (wide)","5.2, A2DP, LE","Li-Po 5000 mAh, non-removable",$ 439.58 / € 602.00
ZTE Axon 40 Ultra,ZTE,609764,231,"2022, May 09",163.3 x 73.6 x 8.4 mm (6.43 x 2.90 x 0.33 in),204 g (7.20 oz),"6.8 inches, 111.6 cm2 (~92.9% screen-to-body ratio)","1116 x 2480 pixels, 20:9 ratio (~400 ppi density)",No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM, 1TB 16GB RAM","64 MP, f/1.6, 35mm (standard), 1/1.7"", PDAF, Laser AF, OIS
64 MP, f/3.5, 91mm (periscope telephoto), 1/2"", PDAF, OIS, 3.5x optical zoom (vs. 26mm cam)
64 MP, f/2.4, 16mm, 112˚ (ultrawide), 1/1.7"", PDAF","16 MP, f/2.0, 26mm (wide), 1/2.8"", 1.22µm, under display","5.2, A2DP, LE","Li-Po 5000 mAh, non-removable","$ 778.99 / € 1,328.99"
ZTE nubia Z40 Pro,ZTE,333429,142,"2022, February 25",161.9 x 72.9 x 8.4 mm (6.37 x 2.87 x 0.33 in),199 g (7.02 oz),"6.67 inches, 107.4 cm2 (~91.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM, 1TB 16GB RAM","64 MP, f/1.7, 35mm (standard), 1/1.7"", PDAF, OIS
8 MP, f/3.4, 125mm (periscope telephoto), 1/4.0"", PDAF, OIS, 5x optical zoom
50 MP, f/2.2, 14mm, 116˚ (ultrawide)","16 MP, f/2.5, (wide)","5.2, A2DP, LE","Li-Po 5000 mAh (regular version)/ 4600 mAh (gravity version), non-removable",About 500 EUR
ZTE Blade V40 Vita,ZTE,45257,8,"2022, May 31",168 x 77.5 x 9.4 mm (6.61 x 3.05 x 0.37 in),214.3 g (7.55 oz),"6.75 inches, 110.0 cm2 (~84.5% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",microSDXC (dedicated slot),128GB 4GB RAM,"48 MP, f/1.8, 26mm (wide), PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","8 MP, f/2.0, (wide)","5.0, A2DP, LE","Li-Po 6000 mAh, non-removable",About 130 EUR
ZTE nubia Red Magic 7 Pro,ZTE,545226,179,"2022, February 17",166.3 x 77.1 x 10 mm (6.55 x 3.04 x 0.39 in),235 g (8.29 oz),"6.8 inches, 111.6 cm2 (~87.1% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~387 ppi density)",No,"128GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM, 256GB 16GB RAM, 512GB 16GB RAM, 512GB 18GB RAM, 1TB 16GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.2, 120˚, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)","16 MP, f/2.0, 26mm (wide), 1/2.8"", 1.22µm, under display","5.2, A2DP, aptX, LE","Li-Po 5000 mAh, non-removable",About 800 EUR
ZTE nubia Red Magic 7,ZTE,337167,98,"2022, February 17",170.6 x 78.3 x 9.5 mm (6.72 x 3.08 x 0.37 in),215 g (7.58 oz),"6.8 inches, 111.6 cm2 (~83.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~387 ppi density)",No,"128GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM, 256GB 16GB RAM, 256GB 18GB RAM, 512GB 16GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.0, 120˚, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)","8 MP, f/2.0, (wide), 1/4.0"", 1.12µm","5.2, A2DP, aptX, LE","Li-Po 4500 mAh, non-removable",About 630 EUR
ZTE Blade A3 Plus,ZTE,17138,0,"2022, January",137 x 68 x 10.5 mm (5.39 x 2.68 x 0.41 in),188 g (6.63 oz),"5.0 inches, 64.5 cm2 (~69.3% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~215 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,5 MP,3 MP,"4.2, A2DP, LE","Li-Ion 2050 mAh, removable",About 70 EUR
ZTE Blade A7P,ZTE,12671,1,"2021, December",165.2 x 75.2 x 8.3 mm (6.50 x 2.96 x 0.33 in),170 g (6.00 oz),"6.52 inches, 102.6 cm2 (~82.6% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC (dedicated slot),32GB 3GB RAM,"13 MP
2 MP",5 MP,"5.0, A2DP","Li-Ion 3200 mAh, non-removable",About 110 EUR
ZTE Voyage 20 Pro,ZTE,115082,18,"2021, November 25",163.9 x 76.2 x 8.3 mm (6.45 x 3.00 x 0.33 in),190 g (6.70 oz),"6.67 inches, 107.4 cm2 (~86.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",No,256GB 8GB RAM,"64 MP, f/1.8, 25mm (wide), PDAF
8 MP, f/2.2, 120˚, 16mm (ultrawide)
5 MP, f/2.4, (macro)",16 MP,"5.1, A2DP, LE","Li-Po 5100 mAh, non-removable",About 310 EUR
ZTE Avid 589,ZTE,9726,0,"2021, November 18",142.2 x 70.9 x 7.9 mm (5.60 x 2.79 x 0.31 in),167 g (5.89 oz),"5.5 inches, 5.5, 78.1 cm2 (~77.4% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",microSDXC,32GB 2GB RAM,"8 MP, AF",2 MP,"5.0, A2DP","Li-Ion 3000 mAh, removable",About 60 EUR
ZTE Blade A71,ZTE,91437,5,"2021, October 07",165.2 x 75.2 x 8.2 mm (6.50 x 2.96 x 0.32 in),180 g (6.35 oz),"6.52 inches, 102.6 cm2 (~82.6% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC,64GB 3GB RAM,"16 MP, f/1.8, (wide), AF
8 MP, f/2.2, 120˚, (ultrawide)
2 MP, f/2.4, (depth)",8 MP,"4.2, A2DP, LE","Li-Ion 4000 mAh, non-removable",$ 112.00 / € 129.90 / £ 123.08
ZTE Blade A31 Plus,ZTE,59099,3,"2021, October 31",159.2 x 77.5 x 9.6 mm (6.27 x 3.05 x 0.38 in),-,"6.0 inches, 92.9 cm2 (~75.3% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~179 ppi density)",microSDXC,32GB 1GB RAM,5 MP (up-scaled to 8 MP),2 MP (up-scaled to 5 MP),"4.2, A2DP, LE","Li-Ion 3000 mAh, non-removable",
ZTE Blade A31,ZTE,103881,2,"2021, July 13",140 x 71 x 8.9 mm (5.51 x 2.80 x 0.35 in),166 g (5.86 oz),"5.45 inches, 76.7 cm2 (~77.1% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",microSDXC,32GB 2GB RAM,8 MP,2 MP (up-scaled to 5 MP),"4.2, A2DP, LE","Li-Ion 3000 mAh, non-removable",
ZTE Blade A31 Lite,ZTE,6496,1,"2021, June",137.3 x 67.5 x 10.5 mm (5.41 x 2.66 x 0.41 in),143 g (5.04 oz),"5.0 inches, 64.5 cm2 (~69.6% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~215 ppi density)",microSDXC,32GB 1GB RAM,5 MP,2 MP,"4.2, A2DP, LE","Li-Ion 2000 mAh, non-removable",About 80 EUR
ZTE Blade A51,ZTE,88542,3,"2021, May 08",166.5 x 75.6 x 8.5 mm (6.56 x 2.98 x 0.33 in),173.7 g (6.14 oz),"6.52 inches, 102.6 cm2 (~81.5% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC,"32GB 2GB RAM, 64GB 2GB RAM","13 MP, AF
2 MP",5 MP,"4.2, A2DP, LE","Li-Ion 3200 mAh, non-removable",
ZTE Blade L9,ZTE,51179,7,"2021, October 10",137.5 x 67.5 x 10 mm (5.41 x 2.66 x 0.39 in),143 g (5.04 oz),"5.0 inches, 64.5 cm2 (~69.5% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~215 ppi density)",microSDXC,32GB 1GB RAM,5 MP (up-scaled to 8 MP),2 MP (up-scaled to 5 MP),"4.2, A2DP","Li-Ion 2000 mAh, non-removable",About 70 EUR
ZTE nubia Red Magic 6s Pro,ZTE,468286,137,"2021, September 06",169.9 x 77.2 x 9.5 mm (6.69 x 3.04 x 0.37 in),215 g (7.58 oz),"6.8 inches, 111.6 cm2 (~85.1% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~387 ppi density)",No,"128GB 12GB RAM, 256GB 12GB RAM, 256GB 16GB RAM, 512GB 18GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.0, 120˚, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, (macro)","8 MP, f/2.0, (wide), 1/4.0"", 1.12µm","5.2, A2DP, aptX, LE","Li-Po 5050 mAh, non-removable - International model
Li-Po 4500 mAh, non-removable - China model",About 600 EUR
ZTE nubia Red Magic 6s,ZTE,103536,40,"2021, September 06",169.9 x 77.2 x 9.5 mm (6.69 x 3.04 x 0.37 in),215 g (7.58 oz),"6.8 inches, 111.6 cm2 (~85.1% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~387 ppi density)",No,"128GB 12GB RAM, 256GB 12GB RAM, 256GB 16GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.0, 120˚, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, (macro)","8 MP, f/2.0, (wide), 1/4.0"", 1.12µm","5.1, A2DP, aptX, LE","Li-Po 5050 mAh, non-removable",About 500 EUR
ZTE Axon 30 5G,ZTE,409002,129,"2021, July 27",170.2 x 77.8 x 7.8 mm (6.70 x 3.06 x 0.31 in),189 g (6.67 oz),"6.92 inches, 107.0 cm2 (~80.8% screen-to-body ratio)",1080 x 2460 pixels (~400 ppi density),microSDXC (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 25mm (wide), 1/1.73"", 0.8µm, PDAF
8 MP, f/2.2, 120˚, 16mm (ultrawide)
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.5, (wide), under display","5.1, A2DP, LE","Li-Ion 4200 mAh, non-removable",About 500 EUR
